VID;Под трудоспособна възраст;брой;В градовете;Общо;2001;13660;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2002;13026;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2003;12474;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2004;12085;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2005;11644;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2006;11182;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2007;10674;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2008;10379;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2009;10099;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2010;9943;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2011;9342;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2012;9202;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2013;8996;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2014;8835;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2015;8535;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2016;8293;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2017;8062;
VID;Под трудоспособна възраст;брой;В градовете;Общо;2018;7947;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2000;7622;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2001;6935;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2002;6619;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2003;6363;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2004;6168;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2005;5945;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2006;5739;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2007;5471;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2008;5344;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2009;5205;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2010;5136;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2011;4821;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2012;4739;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2013;4615;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2014;4534;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2015;4383;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2016;4274;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2017;4160;
VID;Под трудоспособна възраст;брой;В градовете;Мъже;2018;4110;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2000;7225;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2001;6725;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2002;6407;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2003;6111;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2004;5917;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2005;5699;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2006;5443;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2007;5203;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2008;5035;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2009;4894;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2010;4807;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2011;4521;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2012;4463;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2013;4381;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2014;4301;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2015;4152;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2016;4019;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2017;3902;
VID;Под трудоспособна възраст;брой;В градовете;Жени;2018;3837;
VID;В трудоспособна възраст;брой;Общо;Общо;2000;70884;
VID;В трудоспособна възраст;брой;Общо;Общо;2001;67755;
VID;В трудоспособна възраст;брой;Общо;Общо;2002;67114;
VID;В трудоспособна възраст;брой;Общо;Общо;2003;66684;
VID;В трудоспособна възраст;брой;Общо;Общо;2004;66292;
VID;В трудоспособна възраст;брой;Общо;Общо;2005;65779;
VID;В трудоспособна възраст;брой;Общо;Общо;2006;64582;
VID;В трудоспособна възраст;брой;Общо;Общо;2007;63839;
VID;В трудоспособна възраст;брой;Общо;Общо;2008;62818;
VID;В трудоспособна възраст;брой;Общо;Общо;2009;61559;
VID;В трудоспособна възраст;брой;Общо;Общо;2010;59802;
VID;В трудоспособна възраст;брой;Общо;Общо;2011;54176;
VID;В трудоспособна възраст;брой;Общо;Общо;2012;53503;
VID;В трудоспособна възраст;брой;Общо;Общо;2013;52238;
VID;В трудоспособна възраст;брой;Общо;Общо;2014;50634;
VID;В трудоспособна възраст;брой;Общо;Общо;2015;49373;
VID;В трудоспособна възраст;брой;Общо;Общо;2016;47987;
VID;В трудоспособна възраст;брой;Общо;Общо;2017;46814;
VID;В трудоспособна възраст;брой;Общо;Общо;2018;45584;
VID;В трудоспособна възраст;брой;Общо;Мъже;2000;38075;
VID;В трудоспособна възраст;брой;Общо;Мъже;2001;36401;
VID;В трудоспособна възраст;брой;Общо;Мъже;2002;36110;
VID;В трудоспособна възраст;брой;Общо;Мъже;2003;35897;
VID;В трудоспособна възраст;брой;Общо;Мъже;2004;35682;
VID;В трудоспособна възраст;брой;Общо;Мъже;2005;35412;
VID;В трудоспособна възраст;брой;Общо;Мъже;2006;34582;
VID;В трудоспособна възраст;брой;Общо;Мъже;2007;34046;
VID;В трудоспособна възраст;брой;Общо;Мъже;2008;33382;
VID;В трудоспособна възраст;брой;Общо;Мъже;2009;32559;
VID;В трудоспособна възраст;брой;Общо;Мъже;2010;31683;
VID;В трудоспособна възраст;брой;Общо;Мъже;2011;29520;
VID;В трудоспособна възраст;брой;Общо;Мъже;2012;29114;
VID;В трудоспособна възраст;брой;Общо;Мъже;2013;28426;
VID;В трудоспособна възраст;брой;Общо;Мъже;2014;27570;
VID;В трудоспособна възраст;брой;Общо;Мъже;2015;26969;
VID;В трудоспособна възраст;брой;Общо;Мъже;2016;26269;
VID;В трудоспособна възраст;брой;Общо;Мъже;2017;25576;
VID;В трудоспособна възраст;брой;Общо;Мъже;2018;24804;
VID;В трудоспособна възраст;брой;Общо;Жени;2000;32809;
VID;В трудоспособна възраст;брой;Общо;Жени;2001;31354;
VID;В трудоспособна възраст;брой;Общо;Жени;2002;31004;
VID;В трудоспособна възраст;брой;Общо;Жени;2003;30787;
VID;В трудоспособна възраст;брой;Общо;Жени;2004;30610;
VID;В трудоспособна възраст;брой;Общо;Жени;2005;30367;
VID;В трудоспособна възраст;брой;Общо;Жени;2006;30000;
VID;В трудоспособна възраст;брой;Общо;Жени;2007;29793;
VID;В трудоспособна възраст;брой;Общо;Жени;2008;29436;
VID;В трудоспособна възраст;брой;Общо;Жени;2009;29000;
VID;В трудоспособна възраст;брой;Общо;Жени;2010;28119;
VID;В трудоспособна възраст;брой;Общо;Жени;2011;24656;
VID;В трудоспособна възраст;брой;Общо;Жени;2012;24389;
VID;В трудоспособна възраст;брой;Общо;Жени;2013;23812;
VID;В трудоспособна възраст;брой;Общо;Жени;2014;23064;
VID;В трудоспособна възраст;брой;Общо;Жени;2015;22404;
VID;В трудоспособна възраст;брой;Общо;Жени;2016;21718;
VID;В трудоспособна възраст;брой;Общо;Жени;2017;21238;
VID;В трудоспособна възраст;брой;Общо;Жени;2018;20780;
VID;В трудоспособна възраст;брой;В градовете;Общо;2000;50565;
VID;В трудоспособна възраст;брой;В градовете;Общо;2001;48860;
VID;В трудоспособна възраст;брой;В градовете;Общо;2002;48295;
VID;В трудоспособна възраст;брой;В градовете;Общо;2003;47382;
VID;В трудоспособна възраст;брой;В градовете;Общо;2004;47027;
VID;В трудоспособна възраст;брой;В градовете;Общо;2005;46564;
VID;В трудоспособна възраст;брой;В градовете;Общо;2006;45853;
VID;В трудоспособна възраст;брой;В градовете;Общо;2007;45008;
VID;В трудоспособна възраст;брой;В градовете;Общо;2008;44582;
VID;В трудоспособна възраст;брой;В градовете;Общо;2009;43698;
VID;В трудоспособна възраст;брой;В градовете;Общо;2010;42435;
VID;В трудоспособна възраст;брой;В градовете;Общо;2011;39125;
VID;В трудоспособна възраст;брой;В градовете;Общо;2012;38736;
VID;В трудоспособна възраст;брой;В градовете;Общо;2013;37861;
VID;В трудоспособна възраст;брой;В градовете;Общо;2014;36813;
VID;В трудоспособна възраст;брой;В градовете;Общо;2015;35166;
VID;В трудоспособна възраст;брой;В градовете;Общо;2016;34216;
VID;В трудоспособна възраст;брой;В градовете;Общо;2017;33454;
VID;В трудоспособна възраст;брой;В градовете;Общо;2018;32577;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2000;26258;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2001;25297;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2002;25019;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2003;24486;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2004;24297;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2005;24044;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2006;23592;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2007;23050;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2008;22744;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2009;22196;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2010;21606;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2011;20609;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2012;20387;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2013;19943;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2014;19427;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2015;18577;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2016;18112;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2017;17684;
VID;В трудоспособна възраст;брой;В градовете;Мъже;2018;17131;
VID;В трудоспособна възраст;брой;В градовете;Жени;2000;24307;
VID;В трудоспособна възраст;брой;В градовете;Жени;2001;23563;
VID;В трудоспособна възраст;брой;В градовете;Жени;2002;23276;
VID;В трудоспособна възраст;брой;В градовете;Жени;2003;22896;
VID;В трудоспособна възраст;брой;В градовете;Жени;2004;22730;
VID;В трудоспособна възраст;брой;В градовете;Жени;2005;22520;
VID;В трудоспособна възраст;брой;В градовете;Жени;2006;22261;
VID;В трудоспособна възраст;брой;В градовете;Жени;2007;21958;
VID;В трудоспособна възраст;брой;В градовете;Жени;2008;21838;
VID;В трудоспособна възраст;брой;В градовете;Жени;2009;21502;
VID;В трудоспособна възраст;брой;В градовете;Жени;2010;20829;
VID;В трудоспособна възраст;брой;В градовете;Жени;2011;18516;
VID;В трудоспособна възраст;брой;В градовете;Жени;2012;18349;
VID;В трудоспособна възраст;брой;В градовете;Жени;2013;17918;
VID;В трудоспособна възраст;брой;В градовете;Жени;2014;17386;
VID;В трудоспособна възраст;брой;В градовете;Жени;2015;16589;
VID;В трудоспособна възраст;брой;В градовете;Жени;2016;16104;
VID;В трудоспособна възраст;брой;В градовете;Жени;2017;15770;
VID;В трудоспособна възраст;брой;В градовете;Жени;2018;15446;
VID;Над трудоспособна възраст;брой;Общо;Общо;2000;44864;
VID;Над трудоспособна възраст;брой;Общо;Общо;2001;41839;
VID;Над трудоспособна възраст;брой;Общо;Общо;2002;40345;
VID;Над трудоспособна възраст;брой;Общо;Общо;2003;38864;
VID;Над трудоспособна възраст;брой;Общо;Общо;2004;37414;
VID;Над трудоспособна възраст;брой;Общо;Общо;2005;36056;
VID;Над трудоспособна възраст;брой;Общо;Общо;2006;34859;
VID;Над трудоспособна възраст;брой;Общо;Общо;2007;34011;
VID;Над трудоспособна възраст;брой;Общо;Общо;2008;33123;
VID;Над трудоспособна възраст;брой;Общо;Общо;2009;32533;
VID;Над трудоспособна възраст;брой;Общо;Общо;2010;32282;
VID;Над трудоспособна възраст;брой;Общо;Общо;2011;32539;
VID;Над трудоспособна възраст;брой;Общо;Общо;2012;31451;
VID;Над трудоспособна възраст;брой;Общо;Общо;2013;30883;
VID;Над трудоспособна възраст;брой;Общо;Общо;2014;30563;
VID;Над трудоспособна възраст;брой;Общо;Общо;2015;30069;
VID;Над трудоспособна възраст;брой;Общо;Общо;2016;29431;
VID;Над трудоспособна възраст;брой;Общо;Общо;2017;28926;
VID;Над трудоспособна възраст;брой;Общо;Общо;2018;28275;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2000;17404;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2001;16035;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2002;15288;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2003;14570;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2004;13897;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2005;13188;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2006;12863;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2007;12595;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2008;12343;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2009;12305;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2010;12235;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2011;12476;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2012;12030;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2013;11822;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2014;11738;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2015;11522;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2016;11244;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2017;11060;
VID;Над трудоспособна възраст;брой;Общо;Мъже;2018;10843;
VID;Над трудоспособна възраст;брой;Общо;Жени;2000;27460;
VID;Над трудоспособна възраст;брой;Общо;Жени;2001;25804;
VID;Над трудоспособна възраст;брой;Общо;Жени;2002;25057;
VID;Над трудоспособна възраст;брой;Общо;Жени;2003;24294;
VID;Над трудоспособна възраст;брой;Общо;Жени;2004;23517;
VID;Над трудоспособна възраст;брой;Общо;Жени;2005;22868;
VID;Над трудоспособна възраст;брой;Общо;Жени;2006;21996;
VID;Над трудоспособна възраст;брой;Общо;Жени;2007;21416;
VID;Над трудоспособна възраст;брой;Общо;Жени;2008;20780;
VID;Над трудоспособна възраст;брой;Общо;Жени;2009;20228;
VID;Над трудоспособна възраст;брой;Общо;Жени;2010;20047;
VID;Над трудоспособна възраст;брой;Общо;Жени;2011;20063;
VID;Над трудоспособна възраст;брой;Общо;Жени;2012;19421;
VID;Над трудоспособна възраст;брой;Общо;Жени;2013;19061;
VID;Над трудоспособна възраст;брой;Общо;Жени;2014;18825;
VID;Над трудоспособна възраст;брой;Общо;Жени;2015;18547;
VID;Над трудоспособна възраст;брой;Общо;Жени;2016;18187;
VID;Над трудоспособна възраст;брой;Общо;Жени;2017;17866;
VID;Над трудоспособна възраст;брой;Общо;Жени;2018;17432;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2000;13774;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2001;14154;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2002;13792;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2003;13239;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2004;12854;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2005;12453;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2006;12389;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2007;12302;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2008;12375;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2009;12488;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2010;12993;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2011;14587;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2012;14392;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2013;14341;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2014;14470;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2015;14386;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2016;14409;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2017;14484;
VID;Над трудоспособна възраст;брой;В градовете;Общо;2018;14475;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2000;4844;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2001;5141;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2002;4870;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2003;4557;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2004;4373;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2005;4167;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2006;4246;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2007;4275;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2008;4400;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2009;4558;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2010;4779;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2011;5379;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2012;5295;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2013;5291;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2014;5355;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2015;5296;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2016;5294;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2017;5355;
VID;Над трудоспособна възраст;брой;В градовете;Мъже;2018;5386;
VID;Над трудоспособна възраст;брой;В градовете;Жени;2000;8930;
VID;Над трудоспособна възраст;брой;В градовете;Жени;2001;9013;
VID;Над трудоспособна възраст;брой;В градовете;Жени;2002;8922;
VID;Над трудоспособна възраст;брой;В градовете;Жени;2003;8682;
VID;Над трудоспособна възраст;брой;В градовете;Жени;2004;8481;
VID;Над трудоспособна възраст;брой;В градовете;Жени;2005;8286;
VID;Над трудоспособна възраст;брой;В градовете;Жени;2006;8143;
