CA;2;2009;среден годишен брой;3776;
CA;2;2010;среден годишен брой;3661;
CA;2;2011;среден годишен брой;3449;
CA;2;2012;среден годишен брой;3452;
CA;2;2013;среден годишен брой;3439;
CA;2;2014;среден годишен брой;3299;
CA;2;2015;среден годишен брой;3400;
CA;2;2016;среден годишен брой;3499;
CA;2;2017;среден годишен брой;3465;
CA;2;2018;среден годишен брой;3513;
CA;3;2008;среден годишен брой;7252;
CA;3;2009;среден годишен брой;7293;
CA;3;2010;среден годишен брой;7168;
CA;3;2011;среден годишен брой;7334;
CA;3;2012;среден годишен брой;7201;
CA;3;2013;среден годишен брой;7137;
CA;3;2014;среден годишен брой;7237;
CA;3;2015;среден годишен брой;7189;
CA;3;2016;среден годишен брой;7150;
CA;3;2017;среден годишен брой;7218;
CA;3;2018;среден годишен брой;7271;
CA;4;2008;среден годишен брой;7575;
CA;4;2009;среден годишен брой;7310;
CA;4;2010;среден годишен брой;7011;
CA;4;2011;среден годишен брой;6380;
CA;4;2012;среден годишен брой;5941;
CA;4;2013;среден годишен брой;5878;
CA;4;2014;среден годишен брой;5874;
CA;4;2015;среден годишен брой;6060;
CA;4;2016;среден годишен брой;5787;
CA;4;2017;среден годишен брой;5650;
CA;4;2018;среден годишен брой;5646;
CA;5;2008;среден годишен брой;6727;
CA;5;2009;среден годишен брой;6904;
CA;5;2010;среден годишен брой;7106;
CA;5;2011;среден годишен брой;8947;
CA;5;2012;среден годишен брой;8425;
CA;5;2013;среден годишен брой;9068;
CA;5;2014;среден годишен брой;9771;
CA;5;2015;среден годишен брой;10527;
CA;5;2016;среден годишен брой;10427;
CA;5;2017;среден годишен брой;10592;
CA;5;2018;среден годишен брой;10568;
CA;6;2008;среден годишен брой;1046;
CA;6;2009;среден годишен брой;685;
CA;6;2010;среден годишен брой;880;
CA;6;2011;среден годишен брой;549;
CA;6;2012;среден годишен брой;606;
CA;6;2013;среден годишен брой;635;
CA;6;2014;среден годишен брой;597;
CA;6;2015;среден годишен брой;693;
CA;6;2016;среден годишен брой;521;
CA;6;2017;среден годишен брой;596;
CA;6;2018;среден годишен брой;727;
CA;7;2008;среден годишен брой;19547;
CA;7;2009;среден годишен брой;19414;
CA;7;2010;среден годишен брой;18055;
CA;7;2011;среден годишен брой;16743;
CA;7;2012;среден годишен брой;15539;
CA;7;2013;среден годишен брой;15095;
CA;7;2014;среден годишен брой;14755;
CA;7;2015;среден годишен брой;14623;
CA;7;2016;среден годишен брой;14178;
CA;7;2017;среден годишен брой;14022;
CA;7;2018;среден годишен брой;13834;
CA;8;2008;среден годишен брой;17691;
CA;8;2009;среден годишен брой;17242;
CA;8;2010;среден годишен брой;16524;
CA;8;2011;среден годишен брой;15421;
CA;8;2012;среден годишен брой;14949;
CA;8;2013;среден годишен брой;14875;
CA;8;2014;среден годишен брой;14880;
CA;8;2015;среден годишен брой;14595;
CA;8;2016;среден годишен брой;14141;
CA;8;2017;среден годишен брой;14210;
CA;8;2018;среден годишен брой;14182;
CA;9;2008;среден годишен брой;31838;
CA;9;2009;среден годишен брой;31269;
CA;9;2010;среден годишен брой;30512;
CA;9;2011;среден годишен брой;28181;
CA;9;2012;среден годишен брой;26758;
CA;9;2013;среден годишен брой;26870;
CA;9;2014;среден годишен брой;27710;
CA;9;2015;среден годишен брой;27936;
CA;9;2016;среден годишен брой;27637;
CA;9;2017;среден годишен брой;27541;
CA;9;2018;среден годишен брой;27362;
CB;0;2008;среден годишен брой;151355;
CB;0;2009;среден годишен брой;127846;
CB;0;2010;среден годишен брой;118613;
CB;0;2011;среден годишен брой;123315;
CB;0;2012;среден годишен брой;121093;
CB;0;2013;среден годишен брой;120290;
CB;0;2014;среден годишен брой;119173;
CB;0;2015;среден годишен брой;116001;
CB;0;2016;среден годишен брой;111450;
CB;0;2017;среден годишен брой;106596;
CB;0;2018;среден годишен брой;101377;
CB;1;2008;среден годишен брой;2741;
CB;1;2009;среден годишен брой;2400;
CB;1;2010;среден годишен брой;2234;
CB;1;2011;среден годишен брой;2260;
CB;1;2012;среден годишен брой;2253;
CB;1;2013;среден годишен брой;2247;
CB;1;2014;среден годишен брой;2167;
CB;1;2015;среден годишен брой;2155;
CB;1;2016;среден годишен брой;2077;
CB;1;2017;среден годишен брой;2085;
CB;1;2018;среден годишен брой;2094;
CB;2;2008;среден годишен брой;2326;
CB;2;2009;среден годишен брой;1985;
CB;2;2010;среден годишен брой;1950;
CB;2;2011;среден годишен брой;1857;
CB;2;2012;среден годишен брой;1789;
CB;2;2013;среден годишен брой;1862;
CB;2;2014;среден годишен брой;1899;
CB;2;2015;среден годишен брой;1762;
CB;2;2016;среден годишен брой;1745;
CB;2;2017;среден годишен брой;1719;
CB;2;2018;среден годишен брой;1745;
CB;3;2008;среден годишен брой;5716;
CB;3;2009;среден годишен брой;4836;
CB;3;2010;среден годишен брой;4576;
CB;3;2011;среден годишен брой;4607;
CB;3;2012;среден годишен брой;4522;
CB;3;2013;среден годишен брой;4315;
CB;3;2014;среден годишен брой;4216;
CB;3;2015;среден годишен брой;4290;
CB;3;2016;среден годишен брой;4317;
CB;3;2017;среден годишен брой;4347;
CB;3;2018;среден годишен брой;4241;
CB;4;2008;среден годишен брой;4265;
CB;4;2009;среден годишен брой;3737;
CB;4;2010;среден годишен брой;3439;
CB;4;2011;среден годишен брой;3058;
CB;4;2012;среден годишен брой;2890;
CB;4;2013;среден годишен брой;3085;
CB;4;2014;среден годишен брой;3205;
CB;4;2015;среден годишен брой;3046;
CB;4;2016;среден годишен брой;2942;
CB;4;2017;среден годишен брой;2918;
CB;4;2018;среден годишен брой;2858;
CB;5;2008;среден годишен брой;3630;
CB;5;2009;среден годишен брой;2868;
CB;5;2010;среден годишен брой;2786;
CB;5;2011;среден годишен брой;2804;
CB;5;2012;среден годишен брой;2716;
CB;5;2013;среден годишен брой;2775;
CB;5;2014;среден годишен брой;2788;
CB;5;2015;среден годишен брой;2706;
CB;5;2016;среден годишен брой;2559;
CB;5;2017;среден годишен брой;2595;
CB;5;2018;среден годишен брой;2268;
CB;6;2008;среден годишен брой;407;
CB;6;2009;среден годишен брой;84;
CB;6;2010;среден годишен брой;282;
CB;6;2011;среден годишен брой;99;
CB;6;2012;среден годишен брой;218;
CB;6;2013;среден годишен брой;214;
CB;6;2014;среден годишен брой;253;
CB;6;2015;среден годишен брой;200;
CB;6;2016;среден годишен брой;116;
CB;6;2017;среден годишен брой;219;
CB;6;2018;среден годишен брой;163;
CB;7;2008;среден годишен брой;58703;
CB;7;2009;среден годишен брой;47183;
CB;7;2010;среден годишен брой;44459;
CB;7;2011;среден годишен брой;46607;
CB;7;2012;среден годишен брой;45637;
CB;7;2013;среден годишен брой;44789;
CB;7;2014;среден годишен брой;43182;
CB;7;2015;среден годишен брой;42853;
CB;7;2016;среден годишен брой;40676;
CB;7;2017;среден годишен брой;38463;
CB;7;2018;среден годишен брой;36533;
CB;8;2008;среден годишен брой;55300;
CB;8;2009;среден годишен брой;48728;
CB;8;2010;среден годишен брой;44946;
CB;8;2011;среден годишен брой;46933;
CB;8;2012;среден годишен брой;45362;
CB;8;2013;среден годишен брой;44571;
CB;8;2014;среден годишен брой;45158;
CB;8;2015;среден годишен брой;42996;
CB;8;2016;среден годишен брой;41017;
CB;8;2017;среден годишен брой;39720;
CB;8;2018;среден годишен брой;37909;
CB;9;2008;среден годишен брой;18267;
CB;9;2009;среден годишен брой;16025;
CB;9;2010;среден годишен брой;13941;
CB;9;2011;среден годишен брой;15090;
CB;9;2012;среден годишен брой;15706;
CB;9;2013;среден годишен брой;16432;
CB;9;2014;среден годишен брой;16305;
CB;9;2015;среден годишен брой;15993;
CB;9;2016;среден годишен брой;16001;
CB;9;2017;среден годишен брой;14530;
CB;9;2018;среден годишен брой;13566;
CC;0;2008;среден годишен брой;35331;
CC;0;2009;среден годишен брой;31691;
CC;0;2010;среден годишен брой;29798;
CC;0;2011;среден годишен брой;30278;
CC;0;2012;среден годишен брой;30108;
CC;0;2013;среден годишен брой;30898;
CC;0;2014;среден годишен брой;31285;
CC;0;2015;среден годишен брой;32411;
CC;0;2016;среден годишен брой;32078;
CC;0;2017;среден годишен брой;32230;
CC;0;2018;среден годишен брой;31499;
CC;1;2008;среден годишен брой;1669;
CC;1;2009;среден годишен брой;1606;
CC;1;2010;среден годишен брой;1708;
CC;1;2011;среден годишен брой;1662;
CC;1;2012;среден годишен брой;1664;
CC;1;2013;среден годишен брой;1642;
CC;1;2014;среден годишен брой;1690;
CC;1;2015;среден годишен брой;1738;
CC;1;2016;среден годишен брой;1678;
CC;1;2017;среден годишен брой;1737;
CC;1;2018;среден годишен брой;1765;
CC;2;2008;среден годишен брой;1424;
CC;2;2009;среден годишен брой;1480;
CC;2;2010;среден годишен брой;1401;
CC;2;2011;среден годишен брой;1481;
CC;2;2012;среден годишен брой;1507;
CC;2;2013;среден годишен брой;1492;
CC;2;2014;среден годишен брой;1606;
CC;2;2015;среден годишен брой;1623;
CC;2;2016;среден годишен брой;1693;
CC;2;2017;среден годишен брой;1773;
CC;2;2018;среден годишен брой;1874;
CC;3;2008;среден годишен брой;1852;
CC;3;2009;среден годишен брой;1746;
CC;3;2010;среден годишен брой;1653;
CC;3;2011;среден годишен брой;1862;
CC;3;2012;среден годишен брой;1866;
CC;3;2013;среден годишен брой;2025;
CC;3;2014;среден годишен брой;2046;
CC;3;2015;среден годишен брой;2156;
CC;3;2016;среден годишен брой;2243;
CC;3;2017;среден годишен брой;2289;
CC;3;2018;среден годишен брой;2249;
CC;4;2008;среден годишен брой;2592;
CC;4;2009;среден годишен брой;2564;
CC;4;2010;среден годишен брой;2271;
CC;4;2011;среден годишен брой;1951;
CC;4;2012;среден годишен брой;1906;
CC;4;2013;среден годишен брой;1885;
CC;4;2014;среден годишен брой;1842;
CC;4;2015;среден годишен брой;1978;
CC;4;2016;среден годишен брой;1957;
CC;4;2017;среден годишен брой;1950;
CC;4;2018;среден годишен брой;1901;
CC;5;2008;среден годишен брой;967;
CC;5;2009;среден годишен брой;953;
CC;5;2010;среден годишен брой;844;
CC;5;2011;среден годишен брой;899;
CC;5;2012;среден годишен брой;840;
CC;5;2013;среден годишен брой;801;
CC;5;2014;среден годишен брой;889;
CC;5;2015;среден годишен брой;915;
CC;5;2016;среден годишен брой;859;
CC;5;2017;среден годишен брой;781;
CC;5;2018;среден годишен брой;716;
CC;6;2008;среден годишен брой;380;
CC;6;2009;среден годишен брой;201;
CC;6;2010;среден годишен брой;238;
CC;6;2011;среден годишен брой;279;
CC;6;2012;среден годишен брой;286;
CC;6;2013;среден годишен брой;297;
CC;6;2014;среден годишен брой;306;
CC;6;2015;среден годишен брой;326;
CC;6;2016;среден годишен брой;347;
CC;6;2017;среден годишен брой;510;
CC;6;2018;среден годишен брой;420;
CC;7;2008;среден годишен брой;6818;
CC;7;2009;среден годишен брой;5949;
CC;7;2010;среден годишен брой;5642;
CC;7;2011;среден годишен брой;6877;
CC;7;2012;среден годишен брой;7026;
CC;7;2013;среден годишен брой;7302;
CC;7;2014;среден годишен брой;7077;
CC;7;2015;среден годишен брой;7216;
CC;7;2016;среден годишен брой;7216;
CC;7;2017;среден годишен брой;7323;
CC;7;2018;среден годишен брой;7133;
CC;8;2008;среден годишен брой;11885;
CC;8;2009;среден годишен брой;10491;
CC;8;2010;среден годишен брой;9856;
CC;8;2011;среден годишен брой;8757;
CC;8;2012;среден годишен брой;8571;
CC;8;2013;среден годишен брой;8766;
CC;8;2014;среден годишен брой;9104;
CC;8;2015;среден годишен брой;9291;
CC;8;2016;среден годишен брой;9240;
CC;8;2017;среден годишен брой;9050;
CC;8;2018;среден годишен брой;9069;
CC;9;2008;среден годишен брой;7744;
CC;9;2009;среден годишен брой;6701;
CC;9;2010;среден годишен брой;6185;
CC;9;2011;среден годишен брой;6510;
CC;9;2012;среден годишен брой;6442;
CC;9;2013;среден годишен брой;6688;
CC;9;2014;среден годишен брой;6725;
CC;9;2015;среден годишен брой;7168;
CC;9;2016;среден годишен брой;6845;
CC;9;2017;среден годишен брой;6817;
CC;9;2018;среден годишен брой;6372;
CD;0;2008;среден годишен брой;3357;
CD;0;2009;среден годишен брой;3583;
CD;0;2010;среден годишен брой;2945;
CD;0;2011;среден годишен брой;2483;
CD;0;2012;среден годишен брой;2279;
CD;0;2013;среден годишен брой;2133;
CD;0;2014;среден годишен брой;2049;
CD;0;2015;среден годишен брой;2010;
CD;0;2016;среден годишен брой;1930;
CD;0;2017;среден годишен брой;2392;
CD;0;2018;среден годишен брой;2405;
CD;1;2008;среден годишен брой;271;
CD;1;2009;среден годишен брой;311;
CD;1;2010;среден годишен брой;275;
CD;1;2011;среден годишен брой;253;
CD;1;2012;среден годишен брой;241;
CD;1;2013;среден годишен брой;233;
CD;1;2014;среден годишен брой;237;
CD;1;2015;среден годишен брой;227;
CD;1;2016;среден годишен брой;222;
CD;1;2017;среден годишен брой;253;
CD;1;2018;среден годишен брой;259;
CD;2;2008;среден годишен брой;607;
CD;2;2009;среден годишен брой;611;
CD;2;2010;среден годишен брой;512;
CD;2;2011;среден годишен брой;462;
CD;2;2012;среден годишен брой;439;
CD;2;2013;среден годишен брой;401;
CD;2;2014;среден годишен брой;360;
CD;2;2015;среден годишен брой;342;
CD;2;2016;среден годишен брой;328;
CD;2;2017;среден годишен брой;384;
CD;2;2018;среден годишен брой;368;
CD;3;2008;среден годишен брой;320;
CD;3;2009;среден годишен брой;345;
CD;3;2010;среден годишен брой;295;
CD;3;2011;среден годишен брой;730;
CD;3;2012;среден годишен брой;842;
CD;3;2013;среден годишен брой;812;
CD;3;2014;среден годишен брой;796;
CD;3;2015;среден годишен брой;833;
CD;3;2016;среден годишен брой;834;
CD;3;2017;среден годишен брой;879;
CD;3;2018;среден годишен брой;872;
CD;4;2008;среден годишен брой;189;
CD;4;2009;среден годишен брой;209;
CD;4;2010;среден годишен брой;163;
CD;4;2011;среден годишен брой;135;
CD;4;2012;среден годишен брой;119;
CD;4;2013;среден годишен брой;115;
CD;4;2014;среден годишен брой;115;
CD;4;2015;среден годишен брой;91;
CD;4;2016;среден годишен брой;77;
CD;4;2017;среден годишен брой;85;
CD;4;2018;среден годишен брой;96;
CD;5;2008;среден годишен брой;39;
CD;5;2009;среден годишен брой;72;
CD;5;2010;среден годишен брой;69;
CD;5;2011;среден годишен брой;56;
CD;5;2012;среден годишен брой;38;
CD;5;2013;среден годишен брой;24;
CD;5;2014;среден годишен брой;24;
